Time_Step,Vehicles_in_CBD,Current_Toll_Fee,CBD_Avg_Speed_mps,Global_Avg_Speed_mps,Total_Revenue,Detoured_Vehicles
5890,31,0.0,11.76,11.91,0.0,0
5900,33,0.0,12.0,12.1,0.0,0
5910,32,0.0,12.46,12.4,0.0,0
5920,33,0.0,12.29,12.12,0.0,0
5930,35,0.0,12.45,12.3,0.0,0
5940,36,0.0,12.84,12.54,0.0,0
5950,38,0.0,12.25,12.26,0.0,0
5960,36,0.0,12.1,12.52,0.0,0
5970,36,0.0,12.77,12.76,0.0,0
5980,40,0.0,12.08,12.27,0.0,0
5990,40,0.0,12.58,12.4,0.0,0
6000,40,0.0,12.53,12.32,0.0,0
6010,43,0.0,12.24,12.48,0.0,0
6020,39,0.0,12.76,11.99,0.0,0
6030,40,0.0,12.5,12.21,0.0,0
6040,42,0.0,11.78,12.18,0.0,0
6050,42,0.0,12.73,12.3,0.0,0
6060,41,0.0,12.77,12.43,0.0,0
6070,41,0.0,11.49,12.07,0.0,0
6080,39,0.0,12.69,12.54,0.0,0
6090,38,0.0,12.62,12.22,0.0,0
6100,34,0.0,12.68,12.2,0.0,0
6110,35,0.0,12.47,12.65,0.0,0
6120,38,0.0,11.99,11.88,0.0,0
6130,40,0.0,11.77,12.11,0.0,0
6140,39,0.0,12.29,12.29,0.0,0
6150,39,0.0,12.53,12.24,0.0,0
6160,40,0.0,12.15,12.31,0.0,0
6170,41,0.0,11.94,11.99,0.0,0
6180,40,0.0,12.31,12.44,0.0,0
6190,45,0.0,11.52,12.04,0.0,0
6200,48,0.0,12.44,12.07,0.0,0
6210,45,0.0,12.6,12.39,0.0,0
6220,44,0.0,11.88,12.24,0.0,0
6230,44,0.0,11.02,11.64,0.0,0
6240,42,0.0,11.7,11.99,0.0,0
6250,44,0.0,12.35,12.19,0.0,0
6260,44,0.0,11.5,11.9,0.0,0
6270,42,0.0,12.26,12.09,0.0,0
6280,41,0.0,12.18,12.11,0.0,0
6290,41,0.0,11.67,11.93,0.0,0
6300,41,0.0,11.79,11.86,0.0,0
6310,43,0.0,12.32,12.27,0.0,0
6320,43,0.0,12.45,12.26,0.0,0
6330,44,0.0,11.84,12.07,0.0,0
6340,44,0.0,12.58,12.16,0.0,0
6350,46,0.0,12.32,12.2,0.0,0
6360,46,0.0,12.56,12.4,0.0,0
6370,42,0.0,12.33,12.22,0.0,0
6380,38,0.0,12.51,12.23,0.0,0
6390,36,0.0,12.84,12.45,0.0,0
6400,35,0.0,12.4,12.18,0.0,0
6410,36,0.0,12.48,12.4,0.0,0
6420,35,0.0,12.82,12.52,0.0,0
6430,36,0.0,12.84,12.35,0.0,0
6440,38,0.0,12.68,12.23,0.0,0
6450,41,0.0,12.6,12.56,0.0,0
6460,41,0.0,12.6,12.5,0.0,0
6470,39,0.0,12.86,12.06,0.0,0
6480,41,0.0,12.63,12.59,0.0,0
6490,41,0.0,12.28,12.56,0.0,0
6500,43,0.0,12.97,12.34,0.0,0
6510,44,0.0,13.04,12.68,0.0,0
6520,42,0.0,12.79,12.53,0.0,0
6530,39,0.0,12.77,12.59,0.0,0
6540,34,0.0,13.17,12.53,0.0,0
6550,34,0.0,12.87,12.78,0.0,0
6560,36,0.0,12.2,12.47,0.0,0
6570,38,0.0,13.11,12.8,0.0,0
6580,34,0.0,12.69,12.59,0.0,0
6590,28,0.0,12.68,12.75,0.0,0
6600,29,0.0,12.27,12.63,0.0,0
6610,28,0.0,12.78,12.22,0.0,0
6620,28,0.0,12.42,12.6,0.0,0
6630,30,0.0,12.76,12.6,0.0,0
6640,32,0.0,12.19,12.43,0.0,0
6650,33,0.0,12.58,12.55,0.0,0
6660,34,0.0,12.87,12.23,0.0,0
6670,35,0.0,12.98,12.38,0.0,0
6680,35,0.0,12.49,12.49,0.0,0
6690,35,0.0,13.12,12.4,0.0,0
6700,33,0.0,12.86,12.6,0.0,0
6710,37,0.0,12.53,12.43,0.0,0
6720,41,0.0,12.49,12.42,0.0,0
6730,42,0.0,12.73,12.35,0.0,0
6740,41,0.0,12.36,12.33,0.0,0
6750,42,0.0,12.69,12.33,0.0,0
6760,39,0.0,12.8,12.87,0.0,0
6770,39,0.0,12.39,12.4,0.0,0
6780,41,0.0,12.51,12.58,0.0,0
6790,42,0.0,12.82,12.71,0.0,0
6800,44,0.0,12.68,12.72,0.0,0
6810,40,0.0,12.36,12.67,0.0,0
6820,40,0.0,13.35,12.77,0.0,0
6830,38,0.0,13.09,12.51,0.0,0
6840,34,0.0,12.37,12.5,0.0,0
6850,34,0.0,12.76,12.48,0.0,0
6860,34,0.0,12.82,12.7,0.0,0
6870,32,0.0,12.51,12.53,0.0,0
6880,30,0.0,12.63,12.56,0.0,0
6890,26,0.0,13.41,12.61,0.0,0
6900,26,0.0,12.63,12.59,0.0,0
6910,23,0.0,12.82,12.53,0.0,0
6920,24,0.0,13.18,12.86,0.0,0
6930,26,0.0,12.58,12.77,0.0,0
6940,26,0.0,12.45,12.55,0.0,0
6950,30,0.0,13.11,12.7,0.0,0
6960,29,0.0,12.28,12.85,0.0,0
6970,32,0.0,12.0,12.53,0.0,0
6980,34,0.0,12.54,12.54,0.0,0
6990,39,0.0,12.92,12.74,0.0,0
7000,40,0.0,12.19,12.56,0.0,0
7010,40,0.0,11.93,12.49,0.0,0
7020,42,0.0,12.61,12.67,0.0,0
7030,40,0.0,12.76,12.48,0.0,0
7040,40,0.0,12.74,12.84,0.0,0
7050,38,0.0,12.38,12.37,0.0,0
7060,38,0.0,12.29,12.5,0.0,0
7070,40,0.0,11.84,12.51,0.0,0
7080,39,0.0,12.4,12.33,0.0,0
7090,38,0.0,12.56,12.61,0.0,0
7100,39,0.0,12.01,12.48,0.0,0
7110,39,0.0,12.33,12.54,0.0,0
7120,34,0.0,13.03,12.49,0.0,0
7130,33,0.0,13.02,12.8,0.0,0
7140,32,0.0,12.54,12.47,0.0,0
7150,35,0.0,12.89,12.19,0.0,0
7160,37,0.0,13.11,12.67,0.0,0
7170,30,0.0,12.68,12.53,0.0,0
7180,30,0.0,12.81,12.57,0.0,0
7190,27,0.0,11.4,12.29,0.0,0
7200,27,0.0,12.9,12.51,0.0,0
7210,28,0.0,13.36,12.61,0.0,0
7220,25,0.0,12.82,12.57,0.0,0
7230,25,0.0,12.67,12.77,0.0,0
7240,26,0.0,12.81,12.62,0.0,0
7250,26,0.0,12.67,12.31,0.0,0
7260,26,0.0,12.0,12.58,0.0,0
7270,30,0.0,12.32,12.25,0.0,0
7280,31,0.0,12.36,12.61,0.0,0
7290,35,0.0,12.05,12.29,0.0,0
7300,35,0.0,12.5,12.2,0.0,0
7310,33,0.0,12.99,12.72,0.0,0
7320,34,0.0,12.1,12.21,0.0,0
7330,36,0.0,12.74,12.63,0.0,0
7340,35,0.0,12.36,12.52,0.0,0
7350,38,0.0,11.91,12.27,0.0,0
7360,39,0.0,12.59,12.45,0.0,0
7370,40,0.0,12.96,12.65,0.0,0
7380,40,0.0,12.67,12.25,0.0,0
7390,37,0.0,12.77,12.49,0.0,0
7400,38,0.0,12.4,12.62,0.0,0
7410,40,0.0,12.57,12.26,0.0,0
7420,36,0.0,12.84,12.45,0.0,0
7430,35,0.0,13.16,12.71,0.0,0
7440,35,0.0,12.12,12.52,0.0,0
7450,37,0.0,12.52,12.47,0.0,0
7460,38,0.0,12.46,12.78,0.0,0
7470,37,0.0,12.28,12.56,0.0,0
7480,36,0.0,12.3,12.28,0.0,0
7490,39,0.0,12.58,12.52,0.0,0
7500,39,0.0,12.25,12.57,0.0,0
7510,37,0.0,12.5,12.47,0.0,0
7520,33,0.0,12.27,12.3,0.0,0
7530,29,0.0,12.22,12.62,0.0,0
7540,29,0.0,12.07,12.29,0.0,0
7550,34,0.0,11.93,12.4,0.0,0
7560,33,0.0,12.75,12.9,0.0,0
7570,32,0.0,12.9,12.67,0.0,0
7580,32,0.0,12.13,12.49,0.0,0
7590,32,0.0,12.46,12.54,0.0,0
7600,32,0.0,12.62,12.43,0.0,0
7610,33,0.0,12.59,12.44,0.0,0
7620,33,0.0,12.21,12.42,0.0,0
7630,34,0.0,12.96,12.13,0.0,0
7640,32,0.0,13.06,12.4,0.0,0
7650,35,0.0,12.42,12.29,0.0,0
7660,32,0.0,12.69,12.42,0.0,0
7670,36,0.0,12.73,12.44,0.0,0
7680,36,0.0,12.58,12.17,0.0,0
7690,39,0.0,13.06,12.76,0.0,0
7700,37,0.0,12.27,12.09,0.0,0
7710,38,0.0,12.24,11.9,0.0,0
7720,40,0.0,12.57,12.13,0.0,0
7730,37,0.0,12.67,12.43,0.0,0
7740,40,0.0,12.77,12.28,0.0,0
7750,42,0.0,12.58,12.41,0.0,0
7760,38,0.0,12.55,12.32,0.0,0
7770,42,0.0,11.78,12.33,0.0,0
7780,42,0.0,12.48,12.15,0.0,0
7790,43,0.0,12.44,12.18,0.0,0
7800,42,0.0,12.41,12.53,0.0,0
7810,39,0.0,12.12,12.17,0.0,0
7820,40,0.0,11.71,11.85,0.0,0
7830,40,0.0,11.94,11.94,0.0,0
7840,38,0.0,11.84,11.89,0.0,0
7850,34,0.0,12.02,11.83,0.0,0
7860,34,0.0,11.47,12.14,0.0,0
7870,36,0.0,12.22,12.08,0.0,0
7880,38,0.0,12.17,11.96,0.0,0
7890,42,0.0,11.95,11.93,0.0,0
7900,43,0.0,12.36,11.83,0.0,0
7910,42,0.0,12.14,11.81,0.0,0
7920,44,0.0,12.18,12.03,0.0,0
7930,45,0.0,12.33,12.01,0.0,0
7940,42,0.0,12.46,11.88,0.0,0
7950,46,0.0,12.44,12.12,0.0,0
7960,49,0.0,12.19,12.19,0.0,0
7970,49,0.0,12.35,12.03,0.0,0
7980,54,0.0,11.99,12.29,0.0,0
7990,52,0.0,12.11,11.96,0.0,0
8000,56,0.0,11.77,11.79,0.0,0
8010,55,0.0,11.71,11.85,0.0,0
8020,55,0.0,11.86,11.8,0.0,0
8030,49,0.0,11.42,12.03,0.0,0
8040,50,0.0,11.96,12.27,0.0,0
8050,50,0.0,11.89,12.03,0.0,0
8060,50,0.0,12.07,12.19,0.0,0
8070,49,0.0,11.47,12.08,0.0,0
8080,47,0.0,11.87,12.03,0.0,0
8090,42,0.0,12.59,12.38,0.0,0
8100,38,0.0,11.65,12.05,0.0,0
8110,40,0.0,12.03,12.11,0.0,0
8120,38,0.0,12.13,12.22,0.0,0
8130,38,0.0,12.01,12.28,0.0,0
8140,38,0.0,12.43,12.06,0.0,0
8150,40,0.0,12.26,12.52,0.0,0
8160,41,0.0,12.11,12.29,0.0,0
8170,41,0.0,12.35,12.16,0.0,0
8180,38,0.0,12.16,12.48,0.0,0
8190,35,0.0,12.79,12.24,0.0,0
8200,39,0.0,12.52,12.49,0.0,0
8210,38,0.0,12.75,12.4,0.0,0
8220,36,0.0,12.74,12.57,0.0,0
8230,38,0.0,13.0,12.46,0.0,0
8240,36,0.0,12.71,12.61,0.0,0
8250,33,0.0,12.82,12.63,0.0,0
8260,35,0.0,13.06,12.4,0.0,0
8270,31,0.0,13.03,12.32,0.0,0
8280,27,0.0,12.22,12.53,0.0,0
8290,27,0.0,12.93,12.05,0.0,0
8300,24,0.0,13.42,12.49,0.0,0
8310,26,0.0,12.4,12.31,0.0,0
8320,24,0.0,13.12,12.35,0.0,0
8330,23,0.0,13.11,12.41,0.0,0
8340,21,0.0,12.46,12.15,0.0,0
8350,20,0.0,11.86,12.28,0.0,0
8360,24,0.0,12.14,12.21,0.0,0
8370,28,0.0,12.86,12.43,0.0,0
8380,28,0.0,12.41,12.11,0.0,0
8390,27,0.0,13.04,12.52,0.0,0
8400,32,0.0,12.99,12.42,0.0,0
8410,32,0.0,12.98,12.62,0.0,0
8420,34,0.0,12.95,12.75,0.0,0
8430,36,0.0,12.36,12.5,0.0,0
8440,36,0.0,13.02,12.68,0.0,0
8450,38,0.0,12.73,12.63,0.0,0
8460,38,0.0,11.78,12.33,0.0,0
8470,43,0.0,11.8,12.32,0.0,0
8480,41,0.0,12.46,12.43,0.0,0
8490,40,0.0,12.67,12.62,0.0,0
8500,41,0.0,11.87,12.43,0.0,0
8510,40,0.0,11.97,12.49,0.0,0
8520,38,0.0,12.39,12.7,0.0,0
8530,40,0.0,11.66,12.25,0.0,0
8540,40,0.0,12.27,12.39,0.0,0
8550,40,0.0,12.47,12.37,0.0,0
8560,42,0.0,12.12,12.58,0.0,0
8570,41,0.0,12.1,12.46,0.0,0
8580,38,0.0,12.84,12.59,0.0,0
8590,41,0.0,11.94,12.4,0.0,0
8600,41,0.0,11.71,12.33,0.0,0
8610,38,0.0,12.48,12.1,0.0,0
8620,37,0.0,11.95,12.36,0.0,0
8630,35,0.0,12.07,12.29,0.0,0
8640,38,0.0,12.11,12.06,0.0,0
8650,32,0.0,12.2,12.21,0.0,0
8660,34,0.0,11.2,11.97,0.0,0
8670,32,0.0,12.35,12.25,0.0,0
8680,36,0.0,12.09,12.23,0.0,0
8690,34,0.0,12.1,12.39,0.0,0
8700,34,0.0,12.53,12.53,0.0,0
8710,33,0.0,12.1,11.88,0.0,0
8720,32,0.0,11.97,12.12,0.0,0
8730,32,0.0,12.96,12.39,0.0,0
8740,29,0.0,12.44,12.28,0.0,0
8750,28,0.0,13.01,12.55,0.0,0
8760,26,0.0,11.91,12.44,0.0,0
8770,27,0.0,12.14,11.79,0.0,0
8780,33,0.0,12.4,12.36,0.0,0
8790,35,0.0,12.56,12.55,0.0,0
8800,31,0.0,12.12,12.26,0.0,0
8810,33,0.0,12.58,12.19,0.0,0
8820,35,0.0,13.03,12.62,0.0,0
8830,36,0.0,12.88,12.58,0.0,0
8840,36,0.0,12.8,12.17,0.0,0
8850,35,0.0,13.05,12.37,0.0,0
8860,35,0.0,13.32,12.37,0.0,0
8870,34,0.0,12.84,12.04,0.0,0
8880,33,0.0,12.59,12.25,0.0,0
8890,31,0.0,11.73,11.97,0.0,0
8900,31,0.0,12.2,11.8,0.0,0
8910,33,0.0,12.6,12.15,0.0,0
8920,35,0.0,12.18,12.11,0.0,0
8930,34,0.0,11.77,12.01,0.0,0
8940,34,0.0,12.41,12.13,0.0,0
8950,36,0.0,12.5,12.11,0.0,0
8960,33,0.0,11.82,11.88,0.0,0
8970,33,0.0,11.71,12.08,0.0,0
8980,34,0.0,12.27,11.99,0.0,0
8990,32,0.0,12.17,12.11,0.0,0
9000,32,0.0,11.5,11.69,0.0,0
9010,31,0.0,12.05,11.99,0.0,0
9020,36,0.0,12.11,12.01,0.0,0
9030,34,0.0,12.37,12.06,0.0,0
9040,34,0.0,11.86,12.13,0.0,0
9050,33,0.0,11.91,12.05,0.0,0
9060,33,0.0,11.68,11.84,0.0,0
9070,33,0.0,12.28,12.21,0.0,0
9080,33,0.0,12.67,12.32,0.0,0
9090,32,0.0,12.2,12.06,0.0,0
9100,34,0.0,12.04,12.06,0.0,0
9110,38,0.0,11.9,11.86,0.0,0
9120,39,0.0,12.2,11.97,0.0,0
9130,43,0.0,12.42,12.01,0.0,0
9140,40,0.0,12.3,11.92,0.0,0
9150,44,0.0,11.47,11.65,0.0,0
9160,44,0.0,12.61,12.27,0.0,0
9170,44,0.0,11.98,12.01,0.0,0
9180,45,0.0,11.87,11.83,0.0,0
9190,45,0.0,12.22,12.22,0.0,0
9200,48,0.0,12.03,12.11,0.0,0
9210,43,0.0,12.33,12.02,0.0,0
9220,40,0.0,11.78,11.82,0.0,0
9230,41,0.0,12.19,12.34,0.0,0
9240,38,0.0,12.66,11.82,0.0,0
9250,37,0.0,12.55,12.44,0.0,0
9260,37,0.0,11.93,12.38,0.0,0
9270,41,0.0,12.1,12.23,0.0,0
9280,40,0.0,12.77,12.52,0.0,0
9290,38,0.0,12.48,12.49,0.0,0
9300,34,0.0,12.51,12.43,0.0,0
9310,37,0.0,12.05,11.98,0.0,0
9320,40,0.0,12.26,12.22,0.0,0
9330,41,0.0,12.68,12.34,0.0,0
9340,34,0.0,11.63,12.08,0.0,0
9350,35,0.0,12.56,12.24,0.0,0
9360,35,0.0,12.65,12.42,0.0,0
9370,35,0.0,12.47,11.73,0.0,0
9380,36,0.0,12.75,12.45,0.0,0
9390,36,0.0,12.4,11.97,0.0,0
9400,35,0.0,11.66,11.97,0.0,0
9410,37,0.0,12.6,12.28,0.0,0
9420,37,0.0,12.38,12.18,0.0,0
9430,34,0.0,12.09,12.38,0.0,0
9440,34,0.0,11.67,12.16,0.0,0
9450,36,0.0,11.6,12.21,0.0,0
9460,36,0.0,12.42,12.48,0.0,0
9470,36,0.0,11.83,12.07,0.0,0
9480,35,0.0,12.01,12.25,0.0,0
9490,34,0.0,12.09,12.2,0.0,0
9500,37,0.0,12.39,12.65,0.0,0
9510,35,0.0,12.46,12.39,0.0,0
9520,33,0.0,12.23,12.29,0.0,0
9530,32,0.0,11.51,12.22,0.0,0
9540,34,0.0,12.43,12.21,0.0,0
9550,40,0.0,12.45,12.2,0.0,0
9560,43,0.0,11.88,12.12,0.0,0
9570,46,0.0,12.71,12.43,0.0,0
9580,48,0.0,12.15,12.37,0.0,0
9590,45,0.0,12.12,12.47,0.0,0
9600,45,0.0,12.45,12.41,0.0,0
9610,44,0.0,12.27,12.46,0.0,0
9620,42,0.0,12.28,12.53,0.0,0
9630,41,0.0,12.16,12.31,0.0,0
9640,40,0.0,12.58,12.49,0.0,0
9650,40,0.0,12.35,12.15,0.0,0
9660,37,0.0,12.38,12.05,0.0,0
9670,39,0.0,12.62,12.41,0.0,0
9680,39,0.0,12.01,12.13,0.0,0
9690,34,0.0,12.43,12.62,0.0,0
9700,33,0.0,12.97,12.69,0.0,0
9710,33,0.0,12.11,12.36,0.0,0
9720,39,0.0,12.01,12.32,0.0,0
9730,42,0.0,12.69,12.7,0.0,0
9740,41,0.0,12.39,12.55,0.0,0
9750,40,0.0,12.42,12.16,0.0,0
9760,37,0.0,12.5,12.42,0.0,0
9770,37,0.0,11.86,12.47,0.0,0
9780,40,0.0,12.15,12.44,0.0,0
9790,41,0.0,12.19,11.97,0.0,0
9800,42,0.0,12.65,12.42,0.0,0
9810,41,0.0,12.38,12.59,0.0,0
9820,36,0.0,11.3,11.32,0.0,0
9830,37,0.0,12.3,12.54,0.0,0
9840,43,0.0,12.27,12.53,0.0,0
9850,44,0.0,11.99,12.04,0.0,0
9860,47,0.0,12.61,12.47,0.0,0
9870,45,0.0,12.63,12.45,0.0,0
9880,43,0.0,11.48,11.86,0.0,0
9890,44,0.0,11.72,12.28,0.0,0
9900,45,0.0,11.27,11.85,0.0,0
9910,42,0.0,11.34,11.94,0.0,0
9920,43,0.0,11.37,11.83,0.0,0
9930,46,0.0,11.35,11.74,0.0,0
9940,43,0.0,12.32,12.42,0.0,0
9950,39,0.0,12.22,12.15,0.0,0
9960,41,0.0,12.19,12.46,0.0,0
9970,39,0.0,12.1,12.23,0.0,0
9980,40,0.0,12.47,12.42,0.0,0
9990,40,0.0,12.27,12.26,0.0,0
10000,41,0.0,12.05,12.23,0.0,0
10010,44,0.0,11.74,12.16,0.0,0
10020,43,0.0,12.7,12.19,0.0,0
10030,41,0.0,12.23,12.2,0.0,0
10040,42,0.0,11.62,12.07,0.0,0
10050,43,0.0,12.01,12.28,0.0,0
10060,41,0.0,12.73,12.36,0.0,0
10070,41,0.0,11.63,11.95,0.0,0
10080,37,0.0,12.49,12.32,0.0,0
10090,36,0.0,12.37,12.33,0.0,0
10100,41,0.0,11.67,12.38,0.0,0
10110,37,0.0,12.93,12.18,0.0,0
10120,38,0.0,12.78,12.52,0.0,0
10130,36,0.0,12.53,12.37,0.0,0
10140,37,0.0,12.31,12.58,0.0,0
10150,36,0.0,12.51,12.25,0.0,0
10160,35,0.0,12.73,12.84,0.0,0
10170,36,0.0,12.29,12.39,0.0,0
10180,36,0.0,12.8,12.36,0.0,0
10190,38,0.0,12.22,12.37,0.0,0
10200,34,0.0,12.44,12.38,0.0,0
10210,31,0.0,12.33,12.2,0.0,0
10220,31,0.0,12.55,12.16,0.0,0
10230,32,0.0,12.24,12.11,0.0,0
10240,33,0.0,12.01,12.17,0.0,0
10250,32,0.0,12.63,12.37,0.0,0
10260,31,0.0,11.95,12.26,0.0,0
10270,31,0.0,11.35,11.95,0.0,0
10280,31,0.0,12.67,12.38,0.0,0
10290,29,0.0,12.43,12.1,0.0,0
10300,30,0.0,12.46,12.19,0.0,0
10310,25,0.0,12.62,12.45,0.0,0
10320,27,0.0,11.9,12.43,0.0,0
10330,30,0.0,12.16,12.24,0.0,0
10340,27,0.0,13.45,12.44,0.0,0
10350,29,0.0,13.38,12.62,0.0,0
10360,29,0.0,12.55,12.21,0.0,0
10370,27,0.0,12.87,12.36,0.0,0
10380,24,0.0,13.05,12.38,0.0,0
10390,26,0.0,12.58,12.5,0.0,0
10400,29,0.0,12.97,12.34,0.0,0
10410,32,0.0,12.78,12.43,0.0,0
10420,29,0.0,13.12,12.42,0.0,0
10430,29,0.0,12.63,12.27,0.0,0
10440,31,0.0,11.87,12.13,0.0,0
10450,31,0.0,12.7,12.53,0.0,0
10460,31,0.0,12.92,12.43,0.0,0
10470,31,0.0,12.38,12.23,0.0,0
10480,35,0.0,12.33,12.25,0.0,0
10490,35,0.0,12.67,12.41,0.0,0
10500,32,0.0,12.41,12.38,0.0,0
10510,36,0.0,12.54,12.73,0.0,0
10520,36,0.0,13.08,12.48,0.0,0
10530,38,0.0,12.9,12.56,0.0,0
10540,40,0.0,11.92,12.35,0.0,0
10550,39,0.0,12.14,12.07,0.0,0
10560,39,0.0,12.45,12.21,0.0,0
10570,39,0.0,12.38,12.33,0.0,0
10580,34,0.0,12.77,12.59,0.0,0
10590,33,0.0,12.07,12.24,0.0,0
10600,31,0.0,11.77,12.42,0.0,0
10610,33,0.0,12.39,12.51,0.0,0
10620,30,0.0,12.77,12.49,0.0,0
10630,30,0.0,11.96,12.36,0.0,0
10640,31,0.0,12.37,12.13,0.0,0
10650,33,0.0,12.6,12.46,0.0,0
10660,34,0.0,12.24,12.49,0.0,0
10670,32,0.0,11.61,12.11,0.0,0
10680,34,0.0,12.19,12.53,0.0,0
10690,37,0.0,11.62,12.16,0.0,0
10700,38,0.0,11.29,12.22,0.0,0
10710,36,0.0,12.19,12.06,0.0,0
10720,35,0.0,12.34,12.13,0.0,0
10730,37,0.0,12.16,12.17,0.0,0
10740,34,0.0,12.31,12.18,0.0,0
10750,36,0.0,12.11,12.34,0.0,0
10760,35,0.0,12.61,12.2,0.0,0
10770,37,0.0,12.29,12.31,0.0,0
10780,38,0.0,11.63,11.97,0.0,0
10790,37,0.0,11.86,11.99,0.0,0
